price,bedrooms,bathrooms,latitude,longitude,property_type,tenure,listing_update_reason,summary,url
490000,7,2.0,51.493783,-3.178324,Terraced,FREEHOLD,new,"An investment opportunity to purchase this 7 bed HMO located within the heart of Cathays, within great access to the local amenities and universities. Currently let until June 2026 with an income of £3675 pcm giving a healthy return of 9%.",https://www.rightmove.co.uk/properties/158382242#/?channel=RES_BUY
260000,3,2.0,51.57193,-3.24269,Semi-Detached,FREEHOLD,new,Offered with no chain. Situated on the popular Castell Maen Estate is this a three bedroom semi detached property with off road parking for two vehicles. Close to local amenities and great transport links into Cardiff and within easy access onto the A470 and M4. This is a perfect spot for thos...,https://www.rightmove.co.uk/properties/163106561#/?channel=RES_BUY
280000,2,2.0,51.509657,-3.207342,Cottage,FREEHOLD,price_reduced,"Introducing this charming 2 bedroom cottage in the highly sought-after area of Whitchurch, this property presents an enticing opportunity for those seeking a comfortable and convenient living space.",https://www.rightmove.co.uk/properties/159044063#/?channel=RES_BUY
280000,3,2.0,51.5518,-3.34993,Semi-Detached,FREEHOLD,new,"An extended three bed semi detached in Gwaun Miskin. A twenty three feet modern Kitchen Diner and two reception rooms to the ground floor. Three bedrooms, family bathroom and family shower room to the first floor. Freehold, off road parking to the front and patio, lawn and shed to the rear.",https://www.rightmove.co.uk/properties/163098866#/?channel=RES_BUY
200000,2,1.0,51.566078,-3.235301,Terraced,FREEHOLD,new,"Nestled in the desirable area of Heol Ysgubor, Castle View, this charming mid-terrace house presents an excellent opportunity for first-time buyers or savvy investors. Built in 1995, the property boasts a practical layout with two well-proportioned bedrooms, a comfortable reception room, and a mo...",https://www.rightmove.co.uk/properties/163098404#/?channel=RES_BUY
230000,1,1.0,51.461271,-3.167305,Apartment,LEASEHOLD,new,"Nestled in a prime location boasting breathtaking water views, this larger-style one-bedroom apartment presents an exceptional investor opportunity with a reliable tenant already in situ.",https://www.rightmove.co.uk/properties/163091102#/?channel=RES_BUY
299000,0,1.0,51.49194,-3.17156,Terraced,FREEHOLD,price_reduced,"£299,000, Investment Opportunity, Two Storey Commercial Property in City Road, Roath, Cardiff, CF24 3JD",https://www.rightmove.co.uk/properties/158553794#/?channel=RES_BUY
250000,4,2.0,51.46778,-3.16888,Terraced,FREEHOLD,new,"£250,000 Four Bedroom Mid-Terrace House with Enclosed Garden in Alice Street, Butetown, Cardiff, CF10 5LB",https://www.rightmove.co.uk/properties/163081301#/?channel=RES_BUY
420000,4,2.0,51.418332,-3.294909,Detached,FREEHOLD,price_reduced,Beautiful 4 bed detached family home with garage and large drive.,https://www.rightmove.co.uk/properties/160906997#/?channel=RES_BUY
500000,4,3.0,51.543651,-3.194322,House,FREEHOLD,price_reduced,"Nestled in the charming area of Thornhill, Cardiff, this splendid four-bedroom detached house on Heol Hir offers an exceptional family living experience. With a generous layout, the property boasts four well-proportioned bedrooms, providing ample space for relaxation and privacy. One of...",https://www.rightmove.co.uk/properties/162988046#/?channel=RES_BUY
220000,2,1.0,51.52209,-3.15057,Terraced,LEASEHOLD,new,"A MID LINK TWO BEDROOM WITH LOFT SPACE, set in the popular location of PENTWYN, within walking distance of local amenities and easy access to local schools, bus routes and shops. Cardiff City centre is easily accessible and the A48/M4 access corridor is just a short drive away. Viewing Recommended",https://www.rightmove.co.uk/properties/87163119#/?channel=RES_BUY
500000,3,2.0,51.506613,-3.211627,Detached,FREEHOLD,price_reduced,"EXCLUSIVE THREE DOUBLE BEDROOM HOME IN IDEAL WHITCHURCH LOCATION Martin & Co are delighted to present this beautiful detached home, tucked away in a quiet cul-de-sac in Whitchurch. In walking distance to village. Good school catchment area. Offering a great open plan living space.The ground ...",https://www.rightmove.co.uk/properties/157906475#/?channel=RES_BUY
400000,3,1.0,51.513199,-3.17947,Semi-Detached,FREEHOLD,new,"*CASH BUYERS ONLY* MGY offer for sale this renovation project on the sought after Beatty Avenue, which is within close proximity of Roath Park Lake and falls within the Cardiff High Catchment area. The property is in need of total refurbishment with accommodation comprising entrance hall, 2 recep...",https://www.rightmove.co.uk/properties/163073504#/?channel=RES_BUY
335000,4,3.0,51.56564,-3.32902,Town House,FREEHOLD,new,**OFFERS WELCOME**NO CHAIN**2 x ENSUITES**LOUNGE with BALCONY**KITCHEN/DINER**GARAGE**POPULAR LOCATION** Leyshon Estate Agents are delighted to bring to the market this spacious townhouse on 'St David's Manor' in Church Village. A great home - plenty of space for all the family!,https://www.rightmove.co.uk/properties/163034927#/?channel=RES_BUY
240000,3,2.0,51.589928,-3.241793,Semi-Detached,FREEHOLD,new,"A well presented three bedroom semi detached home in Caerphilly, Penyrheol. An excellent option for a spacious family home",https://www.rightmove.co.uk/properties/163659161#/?channel=RES_BUY
340000,4,2.0,51.550966,-3.336745,Semi-Detached,FREEHOLD,new,"We are proud to offer this Four Bedroom Semi-Detached House – all interest and OFFERS are INVITED.*Guide Price £360,000 - £340,000*",https://www.rightmove.co.uk/properties/163068887#/?channel=RES_BUY
325000,4,3.0,51.564772,-3.329146,Semi-Detached,FREEHOLD,price_reduced,EPC band: C Council band Tax: E Yopa is proud to present this Spacious Semi-Detached Home situated on a Corner Plot on this Prestigious Development.,https://www.rightmove.co.uk/properties/87066348#/?channel=RES_BUY
380000,3,2.0,51.593571,-3.128193,Detached,FREEHOLD,price_reduced,"Charming Detached Family Home with Balcony Views in the Heart of Machen Village Nestled in the highly sought-after village of Machen—celebrated for its peaceful atmosphere, excellent amenities, and breathtaking countryside views—this beautifully presented three-...",https://www.rightmove.co.uk/properties/161045240#/?channel=RES_BUY
319950,2,2.0,51.484085,-3.192081,Ground Flat,LEASEHOLD,price_reduced,"Nestled in the desirable area of Cathedral Road in Pontcanna, Cardiff, this modern ground floor flat offers a perfect blend of comfort and convenience. Spanning an impressive 689 square feet, the property boasts two well-appointed bedrooms, with the master featuring an ensuite shower room, ensuri...",https://www.rightmove.co.uk/properties/158715644#/?channel=RES_BUY
329000,3,1.0,51.423728,-3.183884,Semi-Detached,FREEHOLD,price_reduced,"A three bedroom semi detached house with a garage and large garden in a popular location. In catchment for Evenlode and Stanwell schools. The property requires some upgrading but offers huge scope to extend or reconfigure. Comprises entrance hallway, wc, spacious living room, kitchen/dining t...",https://www.rightmove.co.uk/properties/152815649#/?channel=RES_BUY
215000,2,1.0,51.493378,-3.162735,Apartment,LEASEHOLD,price_reduced,"Step into modern comfort with this beautifully presented top-floor two-bedroom flat, complete with an additional office – perfect for home working or guest use. Option to purchase fully furnished",https://www.rightmove.co.uk/properties/161990300#/?channel=RES_BUY
260000,3,2.0,51.48218,-3.21696,Terraced,FREEHOLD,new,"This terraced property, ideal for first-time buyers and families, offers ample living space with two reception rooms, a light-filled kitchen, three bedrooms, and a well-maintained bathroom, all in a sought-after urban location close to amenities and schools.",https://www.rightmove.co.uk/properties/163062854#/?channel=RES_BUY
229950,3,1.0,51.562416,-3.332193,Terraced,FREEHOLD,new,** THREE BEDROOMS * CONTEMPORARY BATHROOM * OFF ROAD PARKING * MODERN KITCHEN/DINER * CONSERVATORY TO REAR ** Sell Right Estate Agents are pleased to bring to the market this three bedroom terraced property in the popular Meadow Farm estate of Llantwit Fardre. The property is conveniently loca...,https://www.rightmove.co.uk/properties/163062422#/?channel=RES_BUY
239000,3,1.0,51.410204,-3.259074,Terraced,FREEHOLD,price_reduced,A BEAUTIFUL family home which will make a great home for someone who wants to just move in without carrying out work.,https://www.rightmove.co.uk/properties/161825285#/?channel=RES_BUY
389000,4,2.0,51.556925,-3.029155,Detached,FREEHOLD,new,"Stunning 4-bed detached house in sought-after location. Spacious, light-filled rooms incl. 2 reception rooms, open-plan kitchen, conservatory, landscaped garden, and ensuite master bedroom. Act fast!",https://www.rightmove.co.uk/properties/163060898#/?channel=RES_BUY
260000,3,1.0,51.553796,-3.336513,Semi-Detached,FREEHOLD,new,"Lovely extended 3 bed semi detached, 3 reception rooms including a large family room. 3 good size bedrooms, family bathroom. Garage, Driveway parking for 2 cars. This would make a fantastic first time buyers home or those looking for more space. Conveniently located for the M4 and A470. Call Now.",https://www.rightmove.co.uk/properties/163060199#/?channel=RES_BUY
220000,2,1.0,51.47107,-3.19089,Terraced,FREEHOLD,new,"Large two double-bedroom property available now located in Grangetown and close to the city centre. The ground floor offers a large and spacious living/dining room off the hallway, under stairs cupboard for storage, and with brand new fitted kitchen. The first floor offers two good-sized doubl...",https://www.rightmove.co.uk/properties/163059323#/?channel=RES_BUY
318000,4,2.0,51.48319,-3.147711,End of Terrace,FREEHOLD,price_reduced,"Offered with no Chain, this newly refurbished, traditional bay-fronted end-terrace home is ideally located in the ever-popular area of Splott, just a short walk from local amenities and within easy reach of Cardiff City Centre and the A48/M4 corridor. Set over two spacious floors, the property of...",https://www.rightmove.co.uk/properties/161378309#/?channel=RES_BUY
210000,3,1.0,51.551369,-3.318183,End of Terrace,FREEHOLD,new,"*** NEW INSTRUCTION,MUST BE VIEWED *** TO ARRANGE A VIEWING CALL OUR OFFICES 7AM TO 11PM 7 DAYS A WEEK.*** 3 BEDROOM END TERRACED FAMILY HOME - IDEAL FOR A NUMBER OF BUYERS , NOT TO BE MISSED, WELL PRESENTED THROUGHOUT. Entrance hall, living room, modern kitchen diner, 3 good size bedrooms ...",https://www.rightmove.co.uk/properties/163935221#/?channel=RES_BUY
235000,2,,51.506901,-3.231347,End of Terrace,FREEHOLD,new,Please refer to auctioneer for more information **For Sale By Public Auction 2nd July 2025 09:30 AM To inspect the legal documents for this property go to our website to download the legal pack** A Vacant Two Bedroom End of Terrace House Freehold Guide Price = ...,https://www.rightmove.co.uk/properties/163058072#/?channel=RES_BUY
210000,3,1.0,51.48532,-3.14086,Semi-Detached,FREEHOLD,price_reduced,"Welcome to Madoc Road, a popular residential area in Tremorfa. This three bedroom end of terrace house is sold with off road parking, three spacious double bedrooms and rear conservatory in an area that is easily accessed and with local popular amenities in close proximity.",https://www.rightmove.co.uk/properties/161873012#/?channel=RES_BUY
285000,3,2.0,51.575584,-3.209444,Semi-Detached,FREEHOLD,new,"**IMMACULATELY PRESENTED EXTENDED THREE BEDROOM SEMI DETACHED HOUSE** Located on the sought after Castle Park Estate, walking distance to Caerphilly town and the historic Caerphilly Castle. Close to primary schools, walking distance to comprehensive schools and train station commuting to Cardiff...",https://www.rightmove.co.uk/properties/163056245#/?channel=RES_BUY
275000,3,1.0,51.483604,-3.147293,Terraced,FREEHOLD,new,"A well-proportioned and characterful family home, ideally located on the ever-popular Courtenay Road in the heart of Splott, Cardiff. Just a short walk from the city centre, this traditional bay-fronted property offers spacious and versatile accommodation, full of charm and potential. ",https://www.rightmove.co.uk/properties/163055651#/?channel=RES_BUY
210000,2,2.0,51.568956,-3.239391,Semi-Detached,FREEHOLD,new,"Modern 2-bed semi-detached house in sought-after location. Close to amenities, public transport & lake. Ideal for stylish, convenient living.",https://www.rightmove.co.uk/properties/163054814#/?channel=RES_BUY
230000,3,1.0,51.475227,-3.253532,Terraced,FREEHOLD,price_reduced,"This three bedroom semi detached house is situated on Wilson Road, Ely. The property comprises: entrance hall, two reception rooms, kitchen and conservatory on the ground floor and there are three bedrooms and a family bathroom on the first floor. There is gas central heating, upvc double glazed ...",https://www.rightmove.co.uk/properties/150850724#/?channel=RES_BUY
399950,4,2.0,51.463835,-3.182298,Terraced,FREEHOLD,new,"*FOUR BEDROOM, MID-TERRACED HOUSE WITH LOFT ROOM* MGY are delighted to bring to market this spacious four bedroom mid terraced house, situated on a quiet street within the popular Grangetown area. Walking distance to Cardiff City Centre and local amenities. The modern accommodation is split over ...",https://www.rightmove.co.uk/properties/163052513#/?channel=RES_BUY
400000,4,1.0,51.507009,-3.13164,Detached,FREEHOLD,new,"DETACHED DELIGHT! A rarely available superb four bedroom detached property located in the desirable Whitehall Parade in Rumney, Cardiff. Call Darlows on for further information!",https://www.rightmove.co.uk/properties/162200552#/?channel=RES_BUY
270000,3,1.0,51.573788,-3.217473,Detached,FREEHOLD,new,"Charming Detached Cottage in the Heart of Caerphilly
Nestled in the vibrant heart of Caerphilly town, this delightful detached cottage offers the perfect blend of character, convenience, and charm. Just a stone’s throw from the iconic Caerphilly Castle, this rare find is ideal for...",https://www.rightmove.co.uk/properties/163051661#/?channel=RES_BUY
300000,3,1.0,51.4362,-3.18674,Terraced,FREEHOLD,new,"A fantastic opportunity to purchase this surprisingly spacious and versatile two / three bedroom property in highly desirable location in Penarth. The property boasts two large reception rooms, separate kitchen, ground floor bathroom, two double bedrooms, South facing rear garden, parking an...",https://www.rightmove.co.uk/properties/160553405#/?channel=RES_BUY
415000,4,2.0,51.507265,-3.243343,Detached,FREEHOLD,price_reduced,"**DETACHED PROPERTY**FOUR BEDROOMS**SOUGHT AFTER AREA OF DANESCOURT**GARAGE AND DRIVEWAY** A spacious four bedroom, detached family home in the sought after area of Danescourt. Entrance hallway, WC, spacious lounge, kitchen, dining room, utility room and second sitting room. To the first floor; p...",https://www.rightmove.co.uk/properties/157876931#/?channel=RES_BUY
325000,4,3.0,51.564772,-3.329146,Semi-Detached,FREEHOLD,price_reduced,"Hywel Anthony is delighted to showcase this generously sized 4/5-bedroom semi-detached home, ideally located on a corner plot within the highly sought-after St David's Manor development in the heart of Church Village.",https://www.rightmove.co.uk/properties/159856214#/?channel=RES_BUY
310000,3,1.0,51.486225,-3.213195,Semi-Detached,FREEHOLD,price_reduced,Occupying a prime position on the sought after boarder of Victoria Park and Canton districts and just a few minutes walking distance to Cowbridge Road with its extensive local amenities and excellent local schools including Ysgol Treganna on the door step,https://www.rightmove.co.uk/properties/159311045#/?channel=RES_BUY
495000,3,3.0,51.48203,-3.171215,Penthouse,LEASEHOLD,new,"A rare opportunity to purchase a 14th floor, three bedroom penthouse apartment situated in the heart of the city Centre. This purpose-built apartment offers spacious living and bedroom accommodation presented and maintained to a high standard. It is an ideal city centre pad or buy-to-let investme...",https://www.rightmove.co.uk/properties/163034300#/?channel=RES_BUY
435000,4,2.0,51.523239,-3.375786,Detached,FREEHOLD,price_reduced,"**EXECUTIVE DETACHED** SOUGHT AFTER LOCATION** Dylan Davies of PONTYCLUN are delighted to offer for sale this lovely 4 Bed Detached house in Acorn Close, Miskin.  Highlights include: 2 reception rooms, spacious kitchen/diner, en-suite to master and integral garage **EARLY VIEWING ADVISED*...",https://www.rightmove.co.uk/properties/160256621#/?channel=RES_BUY
350000,5,2.0,51.51366,-3.12096,Semi-Detached,FREEHOLD,new,"Excited to share this well-presented FIVE BEDROOM SEMI DETACHED family home located in Rumney. The property boasts a dormer loft conversion added by its current owners, providing spacious living spaces. Viewing is highly recommended to fully appreciate this inviting home!",https://www.rightmove.co.uk/properties/163032764#/?channel=RES_BUY
315000,3,2.0,51.51002,-3.226085,Ground Flat,LEASEHOLD,new,"Beautifully presented three-bedroom duplex apartment on prestigious Church Road in Whitchurch. Features include stylish interiors, modern kitchen and bathrooms, private courtyard, off-road parking, and new gas boiler. Excellent access to local amenities and transport. Includes 1/5 share of fre...",https://www.rightmove.co.uk/properties/163030733#/?channel=RES_BUY
210000,1,1.0,51.498489,-3.169862,Apartment,LEASEHOLD,price_reduced,"Nestled within a stunning row of period properties, this gorgeous one-bedroom apartment effortlessly blends original character with contemporary style. Through an immaculate front garden, a charming pathway leads to a porch rich in character, setting the tone for what’s inside. The living, kitche...",https://www.rightmove.co.uk/properties/161546909#/?channel=RES_BUY
274950,3,1.0,51.572749,-3.311153,Semi-Detached,FREEHOLD,new,"**NO ONWARD CHAIN** Dylan Davies are pleased to offer for sale this well presented 3 bed semi in a quiet Tonteg cul-de-sac. Highlights include: A modern kitchen/diner, modern bathroom, wardrobes to all bedrooms plus driveway parking & large rear garden. Ideal first time buy or family home ...",https://www.rightmove.co.uk/properties/163028609#/?channel=RES_BUY
250000,3,1.0,51.596579,-3.142958,Semi-Detached,FREEHOLD,new,"Renovated 3-bed semi in sought-after village. Open plan living, stylish kitchen, modern bathroom, off-road parking, tranquil setting. Ideal modern village living. Schedule a viewing today!",https://www.rightmove.co.uk/properties/163021091#/?channel=RES_BUY
300000,3,1.0,51.53423,-3.20393,Semi-Detached,FREEHOLD,new,"Spacious semi-detached home with plenty of potential for families, investors or first time buyers looking in the suburb of Llanishen. In need of modernising throughout this house is being sold with no onward chain. Viewing recommended!",https://www.rightmove.co.uk/properties/163015805#/?channel=RES_BUY
289995,4,2.0,51.565989,-3.306472,Semi-Detached,FREEHOLD,price_reduced,"EPC band: D Council band Tax: E Yopa is proud to present this Extended Spacious Semi-Detached Home situated on a Corner Plot in Oakfield Crescent, Tonteg. Situated close to Pontypridd with transport links for commuting.",https://www.rightmove.co.uk/properties/159793499#/?channel=RES_BUY
264000,4,2.0,51.408629,-3.267186,Terraced,LEASEHOLD,price_reduced,"EPC band C: Council Tax Band: C
YOPA is delighted to present this refurbished mid terrace 4 bedroom family home with accommodation spread over 3 floors, situated close to the center of Town and easily accessible to the beach, train station and Cardiff city centre making it ideal for commuters.",https://www.rightmove.co.uk/properties/159163220#/?channel=RES_BUY
300000,3,1.0,51.552448,-3.342806,Detached,FREEHOLD,new,"Stylish Three Bedroom Detached Family Home – Llantwit Fardre, Pontypridd
Situated in the sought-after village of Llantwit Fardre, this beautifully presented three-bedroom detached family home offers modern living in a convenient and family-friendly location. Just ...",https://www.rightmove.co.uk/properties/163009421#/?channel=RES_BUY
220000,2,1.0,51.554838,-3.018215,Semi-Detached,FREEHOLD,price_reduced,"This modern semi-detached family home offers the perfect blend of style, comfort, and convenience. Don’t miss your chance to own a piece of this desirable estate. Contact us today to arrange a viewing!",https://www.rightmove.co.uk/properties/157056017#/?channel=RES_BUY
265000,3,1.0,51.523954,-3.117944,End of Terrace,FREEHOLD,new,"Stunning three-bedroom end-of-terrace luxury family home featuring off-road parking, a landscaped garden, and a detached outbuilding currently used as a bar. Call DARLOWS on for more information!",https://www.rightmove.co.uk/properties/163008635#/?channel=RES_BUY
310000,3,1.0,51.464,-3.17804,Semi-Detached,FREEHOLD,price_reduced,"£310,000 Three Bedroom Semi-Detached House with Garage and Large Enclosed Garden in Avondale Gardens, Cardiff, CF11 7DY",https://www.rightmove.co.uk/properties/162900509#/?channel=RES_BUY
250000,3,1.0,51.527019,-3.089144,Semi-Detached,FREEHOLD,new,"Rarely available three-bedroom semi-detached home located in Glenrise Close, St Mellon's, Cardiff, set at the end of a quiet cul-de-sac. Benefits include off-road parking for two cars. Call Darlows on today!",https://www.rightmove.co.uk/properties/163007219#/?channel=RES_BUY
250000,2,1.0,51.545059,-3.193649,Terraced,FREEHOLD,price_reduced,"Nestled in the highly desirable area of Thornhill, Cardiff, JeffreyRoss is pleased to present this CHAIN FREE, charming two-bedroom house, an ideal choice for young professionals and first-time buyers alike. This property has been meticulously maintained, allowing for a seamless move-in experienc...",https://www.rightmove.co.uk/properties/159997469#/?channel=RES_BUY
200000,3,2.0,51.483208,-3.257169,End of Terrace,FREEHOLD,price_reduced,"*** Guide Price: £200,000 to £210,000 *** EXTENDED 3-BED END-OF-TERRACE FAMILY HOME - SOUTH-FACING REAR GARDEN - DETACHED GARAGE - PRIVATE 'GATED' DOUBLE DRIVEWAY - OPEN-PLAN LIVING & DINING ROOM - UTILITY/STORAGE - CLOAKROOM/DOWNSTAIRS W.C - UPSTAIRS WET/SHOWER ROOM - uPVC D/G WINDOW...",https://www.rightmove.co.uk/properties/161042135#/?channel=RES_BUY
230000,2,1.0,51.49431,-3.14079,Terraced,FREEHOLD,new,"Step onto the property ladder with style in Windsor Village. This well-presented two-bedroom terraced home offers the perfect opportunity for first-time buyers looking for comfort, convenience, and a touch of modern charm",https://www.rightmove.co.uk/properties/163006283#/?channel=RES_BUY
400000,3,1.0,51.510877,-3.134575,Detached,FREEHOLD,new,"Rarely available three-bedroom detached home in Rumney, Cardiff, being sold with the added bonus of no chain. This spacious property offers massive potential—a fantastic opportunity to create your ideal family home! Call Darlows on !",https://www.rightmove.co.uk/properties/163005821#/?channel=RES_BUY
425000,3,2.0,51.513844,-3.247174,Detached,FREEHOLD,price_reduced,"** THREE BEDROOM DETACHED ** GARAGE ** NO CHAIN ** A bright and well presented three bedroom detached family house in the sought after area of Radyr, being close to Radyr Train Station and Radyr village as well as a short walk to the Taff Trail and many tranquil walks. Entrance hallway, cloakroom...",https://www.rightmove.co.uk/properties/157690508#/?channel=RES_BUY
290000,3,1.0,51.502113,-3.128647,Semi-Detached,FREEHOLD,price_reduced,"This delightful, chain-free semi-detached property offers a smooth move-in experience with three bedrooms, two reception rooms, a modern kitchen, and unique features like a fireplace and garden access, situated in a family-friendly location with convenient access to public transport, schools, ...",https://www.rightmove.co.uk/properties/160321643#/?channel=RES_BUY
260000,2,1.0,51.499477,-3.238071,Terraced,FREEHOLD,price_reduced,"A fantastic two double bedroom mid-terrace house, ideally positioned on Tangmere Drive in Radyr Way. Beautifully extended and refurbished to an excellent standard, this charming home is perfect for first-time buyers or those looking to downsize. Offering stylish living in a sought-after location,...",https://www.rightmove.co.uk/properties/163005482#/?channel=RES_BUY
450000,4,2.0,51.510622,-3.269976,Detached,FREEHOLD,new,"** FOUR DOUBLE BEDROOM DETACHED FAMILY HOUSE ** SOUTH WESTERLY FACING REAR GARDEN ** A well presented ´Radleigh´ design, ´Barratt´ built family home in a well sought after development, being a short distance from transport links and amenities. Entrance hallway, cloakroom, spac...",https://www.rightmove.co.uk/properties/163005170#/?channel=RES_BUY
460000,4,2.0,51.527157,-3.373748,Detached,FREEHOLD,new,"Hywel Anthony Estate Agents, Talbot Green are delighted to bring to market this exceptional four-bedroom detached family home, set on a generous frontage in the sought-after village of Miskin.",https://www.rightmove.co.uk/properties/163004027#/?channel=RES_BUY
390000,3,2.0,51.49459,-3.13994,Detached,,new,"THREE BEDROOMS. DETAHCED. GARAGE. DRIVE WAY. PENGAM GREEN. Nestled on the ever-popular Pallot Way, this beautifully presented 3-bedroom detached family home offers the perfect blend of contemporary living and community charm – just minutes from the heart of Cardiff. F...",https://www.rightmove.co.uk/properties/163000019#/?channel=RES_BUY
215000,2,1.0,51.43914,-3.17379,Flat,LEASEHOLD,price_reduced,"A fantastic two storey town centre flat, with a private entrance located in the Windsor Arcade and offering very convenient access to all that the town has to offer. In excellent condition throughout, the property comprises a porch on the ground floor with stairs that lead to the first floor land...",https://www.rightmove.co.uk/properties/159076667#/?channel=RES_BUY
360000,4,2.0,51.47893,-3.236762,Detached,FREEHOLD,new,"*** OFFERS OVER £360,000 *** DETACHED 4-BEDROOM FAMILY HOME - POPULAR PARK VIEW GROVE DEVELOPMENT - LARGE DRIVEWAY - INTEGRAL GARAGE - SOUTH-EAST FACING ENCLOSED REAR GARDEN - FRONT GARDEN - MODERN KITCHEN & SEPARATE UTILITY ROOM - ENSUITE TO PRIMARY BEDROOM - FAMILY BATHROOM - DOWNSTAIRS W...",https://www.rightmove.co.uk/properties/162998366#/?channel=RES_BUY
495000,4,2.0,51.531352,-3.128727,Detached,FREEHOLD,new,"A Rare Opportunity – A Beautifully Presented Family Home in a Sought-After Location. This immaculate and lovingly maintained detached four-bedroom home is now available for sale offering not just a property, but a lifestyle. Warm, welcoming, and thoughtfully designed throughout, ...",https://www.rightmove.co.uk/properties/162988424#/?channel=RES_BUY
475000,4,1.0,51.530155,-3.205607,Semi-Detached,FREEHOLD,new,"Nestled in the desirable area of Heol Llanishen Fach, Rhiwbina in Cardiff, this charming semi-detached house offers a perfect blend of comfort and practicality. Spanning an impressive 1,552 square feet, the property boasts four well-proportioned bedrooms, making it an ideal family home. ",https://www.rightmove.co.uk/properties/162986081#/?channel=RES_BUY
350000,4,2.0,51.514806,-3.101144,Semi-Detached,FREEHOLD,new,"If modern living over three levels tickles your fancy, then step right in, we’ve got something special to show you!Welcome to 45 Spencer David Way, a stunning four-bedroom family home tucked away in a quiet cul-de-sac in the ever-popular suburb of St Mellons.",https://www.rightmove.co.uk/properties/162984551#/?channel=RES_BUY
230000,3,1.0,51.483482,-3.141727,Terraced,FREEHOLD,new,"Welcome to 35 Meredith Road, a beautifully presented 3-bedroom family home in the vibrant neighbourhood of Tremorfa.As you approach this mid-terraced property, you’ll immediately notice the off-road parking.",https://www.rightmove.co.uk/properties/162984314#/?channel=RES_BUY
220000,2,1.0,51.52844,-3.09768,End of Terrace,FREEHOLD,new,"Chain free and benefiting from a large corner plot is this perfect two bedroom house located in Heritage Park, St Mellons. With two double bedrooms and a large garden with the potential to extend. This really would make a perfect first time buy.",https://www.rightmove.co.uk/properties/162983954#/?channel=RES_BUY
255000,2,1.0,51.596256,-3.144045,Detached,FREEHOLD,new,"Placed between Rudry and Draethen in the sought-after village of Machen lies Ty Newydd, a deceptively spacious two-bedroom detached home full of charm and original features. Set in a semi-rural spot with mountain views, this characterful property is within a short walk of local shops, do...",https://www.rightmove.co.uk/properties/162982223#/?channel=RES_BUY
375000,3,2.0,51.530975,-3.128274,Detached,FREEHOLD,new,"CHAIN FREE! Located in the highly desirable St Edeyrn’s Village, this attractive three-bedroom detached property offers modern family living in a thriving new community. The development is set to benefit from a range of excellent local amenities, including a new primary school, convenient local s...",https://www.rightmove.co.uk/properties/162981797#/?channel=RES_BUY
350000,2,1.0,51.48883,-3.202473,Terraced,FREEHOLD,new,"Tucked away in the leafy heart of Pontcanna, this impeccably presented two-bedroom mid-terrace home combines period charm with a crisp, contemporary finish. Inside, the home is beautifully bright and welcoming, with a wonderful sense of space enhanced by large windows and a thoughtfully ...",https://www.rightmove.co.uk/properties/162980417#/?channel=RES_BUY
340000,3,1.0,51.50644,-3.16026,Semi-Detached,FREEHOLD,new,"Welcome to Carisbrooke way, rarely available three bedroom, chalet styled house in fantastic condition throughout. Boasting off road parking for multiple vehicles, additional toilets and beautiful enclosed rear garden situated in a fantastic",https://www.rightmove.co.uk/properties/162979361#/?channel=RES_BUY
229950,2,2.0,51.465776,-3.171182,Apartment,LEASEHOLD,new,"NO CHAIN Immaculate Spacious two bedroom 3rd Floor Apartment situated in popular gated development offering on-site leisure facilities, 24hr concierge and lansdcaped communal gardens. Large open plan Lounge/Dining Room with Balcony , Fitted Kitchen , Electric Heating. Double Glazing , Bathroom , ...",https://www.rightmove.co.uk/properties/162978527#/?channel=RES_BUY
390000,2,1.0,51.487617,-3.205569,House,FREEHOLD,new,"Welcome to Bloom Street, in the charming area of Pontcanna, Cardiff, this immaculately presented house offers a delightful opportunity for those seeking a comfortable and stylish home. The house is chain-free, allowing for a smooth and hassle-free purchase process, which is particularly appealing...",https://www.rightmove.co.uk/properties/162972998#/?channel=RES_BUY
240000,3,1.0,51.487545,-3.15394,Terraced,FREEHOLD,price_reduced,"Jeffrey Ross are pleased to bring to the market this beautifully presented, spacious three bedroom, first floor bathroom home. The property briefly comprises of entrance hall, open plan lounge / dining room, modern kitchen / breakfast room, three bedrooms and a good size modern first floor bathro...",https://www.rightmove.co.uk/properties/161481848#/?channel=RES_BUY
350000,3,1.0,51.524246,-3.157974,Semi-Detached,FREEHOLD,new,Well presented Three Bedroom family home in the desirable Azalea Close. This property has a family feel and boasts two large reception rooms and a stunning open plan kitchen diner. With Three bedrooms and a family bathroom the home is ready for family living. ,https://www.rightmove.co.uk/properties/162966254#/?channel=RES_BUY
310000,4,1.0,51.486128,-3.149109,Terraced,FREEHOLD,new,"This traditional mid-terraced home has been fantastically presented, thanks to significant improvements made by the current owners. The property has undergone a comprehensive renovation, including a full rewire, a new combination boiler with updated plumbing, a newly fitted bathroom, replastered ...",https://www.rightmove.co.uk/properties/162965426#/?channel=RES_BUY
250000,2,1.0,51.53999,-3.19529,End of Terrace,FREEHOLD,new,"A well presented end terrace home located in a secluded cul de sac in the popular area of Thornhill with beautiful front and rear gardens along with a driveway this is an excellent choice for first time buyers, professionals or those looking to downsize.",https://www.rightmove.co.uk/properties/162963518#/?channel=RES_BUY
