price,bedrooms,bathrooms,address,property_type,url
345000,4,2.0,"Park Way, Newport, NP10",Semi-Detached,https://www.rightmove.co.uk/properties/153704639#/?channel=RES_BUY
360000,4,2.0,"Maple Fields, Llanrumney, Cardiff",Detached,https://www.rightmove.co.uk/properties/163275335#/?channel=RES_BUY
250000,3,1.0,"Hill Rise, Llanedeyrn, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163275311#/?channel=RES_BUY
200000,4,1.0,"Nant Y Dall Avenue, Rhydyfelin, Pontypridd",End of Terrace,https://www.rightmove.co.uk/properties/163270508#/?channel=RES_BUY
280000,4,2.0,"Bromsgrove Street, Grangetown, Cardiff CF11 7EZ",Terraced,https://www.rightmove.co.uk/properties/163269602#/?channel=RES_BUY
340000,3,2.0,"Clos Y Hebog, Thornhill, Cardiff",Detached,https://www.rightmove.co.uk/properties/159209756#/?channel=RES_BUY
250000,3,1.0,"Goodwick Road, Rumney, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163269179#/?channel=RES_BUY
220000,3,2.0,"Dalmuir Road, CARDIFF",End of Terrace,https://www.rightmove.co.uk/properties/163268648#/?channel=RES_BUY
450000,4,2.0,"Llantrisant Road, Beddau, Pontypridd, Rhondda Cynon Taff. CF38 2BD",Detached,https://www.rightmove.co.uk/properties/163267136#/?channel=RES_BUY
449950,4,2.0,"Velindre Place, Whitchurch, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/160839158#/?channel=RES_BUY
475000,3,2.0,"King George V Drive East, Cardiff",Detached Bungalow,https://www.rightmove.co.uk/properties/161496092#/?channel=RES_BUY
250000,3,1.0,"Summerfield Drive, Llantrisant, Pontyclun",Semi-Detached,https://www.rightmove.co.uk/properties/160245947#/?channel=RES_BUY
265000,3,1.0,"Hill Rise, Llanedeyrn, Cardiff",Terraced,https://www.rightmove.co.uk/properties/160528673#/?channel=RES_BUY
220000,3,1.0,"Clydesmuir Road, Tremorfa, Cardiff",Terraced,https://www.rightmove.co.uk/properties/161950586#/?channel=RES_BUY
390000,4,1.0,"The Lane, St. Nicholas, Cardiff",Detached,https://www.rightmove.co.uk/properties/160121759#/?channel=RES_BUY
230000,3,1.0,"Llys Corrwg, Rhydyfelin, Pontypridd, CF37 5EJ",Semi-Detached,https://www.rightmove.co.uk/properties/163237538#/?channel=RES_BUY
375000,4,1.0,"Willow Close, Penarth",Terraced,https://www.rightmove.co.uk/properties/163235444#/?channel=RES_BUY
250000,3,2.0,"Summerfield Drive, Llantrisant, Pontyclun",Semi-Detached,https://www.rightmove.co.uk/properties/163235123#/?channel=RES_BUY
245000,2,1.0,"Dan-y-Bryn Avenue, Radyr, Cardiff",Maisonette,https://www.rightmove.co.uk/properties/159322928#/?channel=RES_BUY
265000,3,1.0,"Cae'r Fferm, Caerphilly",Semi-Detached,https://www.rightmove.co.uk/properties/163235054#/?channel=RES_BUY
230000,2,1.0,"Jasmine Drive, St. Mellons, Cardiff",Semi-Detached Bungalow,https://www.rightmove.co.uk/properties/159099833#/?channel=RES_BUY
200000,2,2.0,"Newport Road, Cardiff",Apartment,https://www.rightmove.co.uk/properties/163653365#/?channel=RES_BUY
263500,3,1.0,"Cae'r Gerddi, Church Village, Pontypridd, CF38 1UQ",Semi-Detached,https://www.rightmove.co.uk/properties/161396012#/?channel=RES_BUY
242500,3,1.0,"Cardigan Close, Tonteg, Pontypridd",Semi-Detached,https://www.rightmove.co.uk/properties/158599721#/?channel=RES_BUY
290000,2,2.0,"Heol Nant Glandulas, Cardiff",Apartment,https://www.rightmove.co.uk/properties/163230725#/?channel=RES_BUY
270000,2,1.0,"Cardiff Road, Taffs Well, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163229969#/?channel=RES_BUY
299950,3,1.0,"Bwlch Road, Fairwater, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/163227491#/?channel=RES_BUY
389950,2,1.0,"Alderwood Close, St Mellons, Cardiff, CF3",Bungalow,https://www.rightmove.co.uk/properties/163224311#/?channel=RES_BUY
205000,3,1.0,"Holly Road, Cardiff, CF5",Terraced,https://www.rightmove.co.uk/properties/161651978#/?channel=RES_BUY
270000,3,1.0,"Old Market, Wenvoe, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163988855#/?channel=RES_BUY
380000,3,1.0,"7 Ty Pica Drive, Wenvoe, CF5 6BS",Detached Bungalow,https://www.rightmove.co.uk/properties/152682779#/?channel=RES_BUY
259000,2,1.0,"Allensbank Road, Heath, Cardiff",Terraced,https://www.rightmove.co.uk/properties/155760518#/?channel=RES_BUY
285000,3,2.0,"Alexandria, Cardiff Bay, CF11 0SF",Apartment,https://www.rightmove.co.uk/properties/163216295#/?channel=RES_BUY
299950,3,1.0,"Pill Street, Penarth",Terraced,https://www.rightmove.co.uk/properties/160872824#/?channel=RES_BUY
435000,4,1.0,"Gareth Close, Cardiff",Detached,https://www.rightmove.co.uk/properties/158621864#/?channel=RES_BUY
270000,3,1.0,"Clive Road, Canton, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163215833#/?channel=RES_BUY
235000,2,2.0,"Heol Tredwen, Cardiff, CF10",Apartment,https://www.rightmove.co.uk/properties/161813180#/?channel=RES_BUY
310000,3,2.0,"Broad Street, Canton",Semi-Detached,https://www.rightmove.co.uk/properties/163213784#/?channel=RES_BUY
210000,3,1.0,"Heol Y Coed, Pontyclun",Semi-Detached,https://www.rightmove.co.uk/properties/161271737#/?channel=RES_BUY
350000,3,2.0,"Heol Booths, Cardiff, CF3",Detached,https://www.rightmove.co.uk/properties/163210340#/?channel=RES_BUY
250000,2,1.0,"Oakfield Street, Roath",Apartment,https://www.rightmove.co.uk/properties/163209344#/?channel=RES_BUY
435000,2,1.0,"44b Victoria Road, Penarth, CF64 3HY",Flat,https://www.rightmove.co.uk/properties/158283881#/?channel=RES_BUY
290000,3,1.0,"Angus Street, Roath, Cardiff",Terraced,https://www.rightmove.co.uk/properties/156243896#/?channel=RES_BUY
295000,3,1.0,"Plasnewydd Place, Roath, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163206221#/?channel=RES_BUY
250000,3,1.0,"Harris Avenue, Rumney, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/163202462#/?channel=RES_BUY
370000,3,1.0,"Pant-Y-Celyn Road, Llandough",Detached,https://www.rightmove.co.uk/properties/160825505#/?channel=RES_BUY
350000,3,2.0,"Cae'r Fferm, Caerphilly",Detached Bungalow,https://www.rightmove.co.uk/properties/163634120#/?channel=RES_BUY
274950,3,1.0,"Cargill Close, Beddau, CF38",Semi-Detached,https://www.rightmove.co.uk/properties/161741942#/?channel=RES_BUY
449950,4,2.0,"Heol Y Cadno, Thornhill, Cardiff",Detached,https://www.rightmove.co.uk/properties/163194743#/?channel=RES_BUY
350000,3,1.0,"Conybeare Road, Canton, Cardiff",Terraced,https://www.rightmove.co.uk/properties/159732491#/?channel=RES_BUY
315000,4,2.0,"Porset Drive, Castle Park, CF83",Semi-Detached,https://www.rightmove.co.uk/properties/153621338#/?channel=RES_BUY
220000,2,2.0,"Davaar House, Ferry Court, Cardiff",Apartment,https://www.rightmove.co.uk/properties/163181360#/?channel=RES_BUY
290000,3,1.0,"Glenroy Street, Roath, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163180388#/?channel=RES_BUY
500000,4,2.0,"Homelands Road, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/163179560#/?channel=RES_BUY
325000,3,1.0,"Silverton, Fairwater Road, Llandaff, Cardiff",Apartment,https://www.rightmove.co.uk/properties/163177994#/?channel=RES_BUY
295000,3,2.0,"Gwern Gwynfael, Capel Llanilltern",Terraced,https://www.rightmove.co.uk/properties/163176473#/?channel=RES_BUY
380000,2,1.0,"Whitecross Lane, CAERPHILLY",Semi-Detached Bungalow,https://www.rightmove.co.uk/properties/163176281#/?channel=RES_BUY
260000,3,1.0,"Heol Tymaen, Pontypridd",Semi-Detached,https://www.rightmove.co.uk/properties/163173587#/?channel=RES_BUY
350000,2,2.0,"Cathedral Road, Pontcanna, Cardiff",Flat,https://www.rightmove.co.uk/properties/163172753#/?channel=RES_BUY
250000,3,1.0,Summerfield Drive Llantrisant CF72 8QF,Semi-Detached,https://www.rightmove.co.uk/properties/160077128#/?channel=RES_BUY
340000,2,2.0,"Baber Close, Cardiff, CF23",Bungalow,https://www.rightmove.co.uk/properties/163168856#/?channel=RES_BUY
290000,3,1.0,"Colcot Road, Barry",Semi-Detached,https://www.rightmove.co.uk/properties/158274551#/?channel=RES_BUY
210000,3,1.0,"Gwaunmiskin Road, Beddau, Pontypridd",Semi-Detached,https://www.rightmove.co.uk/properties/161967827#/?channel=RES_BUY
475000,4,1.0,"Riversdale, Llandaff, Cardiff",Detached,https://www.rightmove.co.uk/properties/163163339#/?channel=RES_BUY
495000,3,3.0,"Field Terrace, Pentyrch, Cardiff",Cottage,https://www.rightmove.co.uk/properties/159580049#/?channel=RES_BUY
270000,3,1.0,"Falcon Road, Barry",Semi-Detached,https://www.rightmove.co.uk/properties/163161485#/?channel=RES_BUY
315000,3,2.0,"Gwern Catherine, Capel Llanilltern, Cardiff",Town House,https://www.rightmove.co.uk/properties/163159580#/?channel=RES_BUY
290000,3,1.0,"Cae'r Fferm, Caerphilly",Semi-Detached,https://www.rightmove.co.uk/properties/163159286#/?channel=RES_BUY
325000,2,1.0,"Jasmine Drive, St. Mellons, Cardiff",Bungalow,https://www.rightmove.co.uk/properties/163156319#/?channel=RES_BUY
200000,2,1.0,"Page Drive, Windsor Village, Cardiff",House,https://www.rightmove.co.uk/properties/163157579#/?channel=RES_BUY
425000,2,1.0,"Severn Grove, Pontcanna, Cardiff",End of Terrace,https://www.rightmove.co.uk/properties/161624711#/?channel=RES_BUY
239950,3,1.0,"Heol Undeb, Beddau, Pontypridd, CF38 2LB",Semi-Detached,https://www.rightmove.co.uk/properties/164046272#/?channel=RES_BUY
275000,3,1.0,"Glyn Eiddew, Pentwyn, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/163153697#/?channel=RES_BUY
210000,3,1.0,"Llys Garth, Llantwit Fardre, Pontypridd",End of Terrace,https://www.rightmove.co.uk/properties/160406777#/?channel=RES_BUY
275000,3,1.0,"Pinewood Crescent, Penylan, Cardiff, CF23",Semi-Detached,https://www.rightmove.co.uk/properties/163142900#/?channel=RES_BUY
280000,3,2.0,"Mardy Crescent, Caerphilly",Semi-Detached,https://www.rightmove.co.uk/properties/161330111#/?channel=RES_BUY
339950,2,2.0,"Romilly Crescent, Pontcanna, Cardiff",Terraced,https://www.rightmove.co.uk/properties/160044245#/?channel=RES_BUY
399950,3,3.0,"Halsbury Road, Canton",Terraced,https://www.rightmove.co.uk/properties/156261821#/?channel=RES_BUY
279950,2,2.0,"St James Church, Newport Road, City Centre, Cardiff",Duplex,https://www.rightmove.co.uk/properties/163124288#/?channel=RES_BUY
334995,3,,"Llantrisant Road,
Tresimwn,
Cardiff,
CF5",Semi-Detached,https://www.rightmove.co.uk/properties/163121555#/?channel=RES_BUY
449995,4,,"Llantrisant Road,
Tresimwn,
Cardiff,
CF5",Detached,https://www.rightmove.co.uk/properties/163121549#/?channel=RES_BUY
210000,2,1.0,"Connaught Road, Cardiff",Duplex,https://www.rightmove.co.uk/properties/161165405#/?channel=RES_BUY
230000,3,1.0,"Bedwas Road, Caerphilly",Semi-Detached,https://www.rightmove.co.uk/properties/163119194#/?channel=RES_BUY
440000,4,3.0,"Maple Fields, Llanrumney, Cardiff",Detached,https://www.rightmove.co.uk/properties/163118036#/?channel=RES_BUY
205000,2,2.0,"Cae Nant Goch, Caerphilly",Terraced,https://www.rightmove.co.uk/properties/147589280#/?channel=RES_BUY
490000,7,2.0,"Minny Street, Cathays",Terraced,https://www.rightmove.co.uk/properties/158382242#/?channel=RES_BUY
260000,3,2.0,"Drum Tower View, Castle Maen, Caerphilly, CF83 2XY",Semi-Detached,https://www.rightmove.co.uk/properties/163106561#/?channel=RES_BUY
280000,2,2.0,"The Philog, Cardiff, CF14",Cottage,https://www.rightmove.co.uk/properties/159044063#/?channel=RES_BUY
280000,3,2.0,"Castleford Close, Beddau, PONTYPRIDD",Semi-Detached,https://www.rightmove.co.uk/properties/163098866#/?channel=RES_BUY
200000,2,1.0,"Heol Ysgubor, Castle View",Terraced,https://www.rightmove.co.uk/properties/163098404#/?channel=RES_BUY
230000,1,1.0,"Havannah Street, Cardiff, CF10",Apartment,https://www.rightmove.co.uk/properties/163091102#/?channel=RES_BUY
299000,0,1.0,"City Road, Cardiff(City), CF24",Terraced,https://www.rightmove.co.uk/properties/158553794#/?channel=RES_BUY
250000,4,2.0,"Alice Street, Cardiff(City), CF10",Terraced,https://www.rightmove.co.uk/properties/163081301#/?channel=RES_BUY
420000,4,2.0,"Lakin Drive, Barry, CF62",Detached,https://www.rightmove.co.uk/properties/160906997#/?channel=RES_BUY
500000,4,3.0,"Heol Hir, Thornhill, Cardiff",House,https://www.rightmove.co.uk/properties/162988046#/?channel=RES_BUY
220000,2,1.0,"The Hawthorns, Pentwyn, Cardiff",Terraced,https://www.rightmove.co.uk/properties/87163119#/?channel=RES_BUY
315000,3,1.0,"Princes Avenue, Caerphilly, CF83 1HS",Terraced,https://www.rightmove.co.uk/properties/158474567#/?channel=RES_BUY
400000,3,1.0,"Beatty Avenue, Roath Park, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/163073504#/?channel=RES_BUY
335000,4,3.0,"Nightingale Gardens, Church Village, CF38",Town House,https://www.rightmove.co.uk/properties/163034927#/?channel=RES_BUY
240000,3,2.0,"Glan Ffrwd, Caerphilly",Semi-Detached,https://www.rightmove.co.uk/properties/163659161#/?channel=RES_BUY
340000,4,2.0,"Chandlers Reach, Llantwit Fardre, Pontypridd, CF38",Semi-Detached,https://www.rightmove.co.uk/properties/163068887#/?channel=RES_BUY
325000,4,3.0,"Fleming Walk, Pontypridd, CF38",Semi-Detached,https://www.rightmove.co.uk/properties/87066348#/?channel=RES_BUY
380000,3,2.0,"Oak Lane, Machen, Caerphilly, CF83 8SQ",Detached,https://www.rightmove.co.uk/properties/161045240#/?channel=RES_BUY
319950,2,2.0,"Cathedral Road, Pontcanna, Cardiff",Ground Flat,https://www.rightmove.co.uk/properties/158715644#/?channel=RES_BUY
329000,3,1.0,"Castle Avenue, Penarth",Semi-Detached,https://www.rightmove.co.uk/properties/152815649#/?channel=RES_BUY
215000,2,1.0,"Connaught Road, Cardiff",Apartment,https://www.rightmove.co.uk/properties/161990300#/?channel=RES_BUY
260000,3,2.0,"Lansdowne Road, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163062854#/?channel=RES_BUY
229950,3,1.0,"Clos Caradog, Llantwit Fardre, Pontypridd, CF38 2DQ",Terraced,https://www.rightmove.co.uk/properties/163062422#/?channel=RES_BUY
239000,3,1.0,"Everard Street, Barry, CF63",Terraced,https://www.rightmove.co.uk/properties/161825285#/?channel=RES_BUY
389000,4,2.0,"Sabre Close, Duffryn, NP10",Detached,https://www.rightmove.co.uk/properties/163060898#/?channel=RES_BUY
260000,3,1.0,"Crown Hill Drive, Llantwit Fardre",Semi-Detached,https://www.rightmove.co.uk/properties/163060199#/?channel=RES_BUY
220000,2,1.0,"Tynant Street, Grangetown, Cardiff, CF11",Terraced,https://www.rightmove.co.uk/properties/163059323#/?channel=RES_BUY
318000,4,2.0,"Courtenay Road, Splott, Cardiff, CF24",End of Terrace,https://www.rightmove.co.uk/properties/161378309#/?channel=RES_BUY
210000,3,1.0,"Waunhir Cottages, Efail Isaf, Pontypridd, CF38 1AS",End of Terrace,https://www.rightmove.co.uk/properties/163935221#/?channel=RES_BUY
235000,2,,"29 Radyr Road, Cardiff, South Glamorgan, CF14 2FU",End of Terrace,https://www.rightmove.co.uk/properties/163058072#/?channel=RES_BUY
210000,3,1.0,"Madoc Road, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/161873012#/?channel=RES_BUY
285000,3,2.0,"Porset Drive, Caerphilly",Semi-Detached,https://www.rightmove.co.uk/properties/163056245#/?channel=RES_BUY
275000,3,1.0,"Courtenay Road, Splott, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163055651#/?channel=RES_BUY
210000,2,2.0,"Herons Way, Caerphilly, CF83",Semi-Detached,https://www.rightmove.co.uk/properties/163054814#/?channel=RES_BUY
230000,3,1.0,"Wilson Road, Cardiff, CF5",Terraced,https://www.rightmove.co.uk/properties/150850724#/?channel=RES_BUY
399950,4,2.0,"Kent Street, Grangetown, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163052513#/?channel=RES_BUY
200000,2,2.0,"Newport Road, Cardiff",Apartment,https://www.rightmove.co.uk/properties/163653365#/?channel=RES_BUY
270000,3,1.0,"Clifton Street, Caerphilly, CF83 1HA",Detached,https://www.rightmove.co.uk/properties/163051661#/?channel=RES_BUY
300000,3,1.0,"Beaumont Court, Penarth",Terraced,https://www.rightmove.co.uk/properties/160553405#/?channel=RES_BUY
415000,4,2.0,"Timothy Rees Close, Danescourt, Cardiff",Detached,https://www.rightmove.co.uk/properties/157876931#/?channel=RES_BUY
325000,4,3.0,"Fleming Walk, Church Village, Pontypridd, Rhondda Cynon Taff. CF38 1GF",Semi-Detached,https://www.rightmove.co.uk/properties/159856214#/?channel=RES_BUY
310000,3,1.0,"Staines Street, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/159311045#/?channel=RES_BUY
495000,3,3.0,"Apartment 55, Landmark Place, Churchill Way, Cardiff CF10 2HU",Penthouse,https://www.rightmove.co.uk/properties/163034300#/?channel=RES_BUY
435000,4,2.0,"Acorn Close, Miskin, Pontyclun, CF72",Detached,https://www.rightmove.co.uk/properties/160256621#/?channel=RES_BUY
350000,5,2.0,"Manorbier Crescent, Rumney, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/163032764#/?channel=RES_BUY
315000,3,2.0,"Church Road, Whitchurch, Cardiff, CF14",Ground Flat,https://www.rightmove.co.uk/properties/163030733#/?channel=RES_BUY
210000,1,1.0,"Ninian Road, Roath",Apartment,https://www.rightmove.co.uk/properties/161546909#/?channel=RES_BUY
274950,3,1.0,"Ffordd Yr Ywen, Tonteg, Pontypridd, CF38",Semi-Detached,https://www.rightmove.co.uk/properties/163028609#/?channel=RES_BUY
250000,3,1.0,"Llyswen, Machen, CF83",Semi-Detached,https://www.rightmove.co.uk/properties/163021091#/?channel=RES_BUY
300000,3,1.0,"Mayflower Avenue, Llanishen, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/163015805#/?channel=RES_BUY
289995,4,2.0,"Oakfield Crescent, Tonteg,, Pontypridd, CF38",Semi-Detached,https://www.rightmove.co.uk/properties/159793499#/?channel=RES_BUY
264000,4,2.0,"Woodlands Road, Barry, CF63",Terraced,https://www.rightmove.co.uk/properties/159163220#/?channel=RES_BUY
300000,3,1.0,"Clos Y Carw, Llantwit Fardre, Pontypridd, CF38 2BP",Detached,https://www.rightmove.co.uk/properties/163009421#/?channel=RES_BUY
220000,2,1.0,"Catherine Close, Newport",Semi-Detached,https://www.rightmove.co.uk/properties/157056017#/?channel=RES_BUY
265000,3,1.0,"Porlock Road, Cardiff",End of Terrace,https://www.rightmove.co.uk/properties/163008635#/?channel=RES_BUY
310000,3,1.0,"Avondale Gardens, Cardiff(City), CF11",Semi-Detached,https://www.rightmove.co.uk/properties/162900509#/?channel=RES_BUY
250000,3,1.0,"Glenrise Close, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/163007219#/?channel=RES_BUY
250000,2,1.0,"Clos Y Gwalch, Cardiff",Terraced,https://www.rightmove.co.uk/properties/159997469#/?channel=RES_BUY
200000,3,2.0,"Llewellyn Avenue, Ely, Cardiff CF5 4EB",End of Terrace,https://www.rightmove.co.uk/properties/161042135#/?channel=RES_BUY
230000,2,1.0,"De Bawdrip Road, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163006283#/?channel=RES_BUY
400000,3,1.0,"Patchway Crescent, Cardiff",Detached,https://www.rightmove.co.uk/properties/163005821#/?channel=RES_BUY
330000,3,,"Ton-yr-ywen Avenue, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163901090#/?channel=RES_BUY
290000,3,1.0,"New Road, Rumney",Semi-Detached,https://www.rightmove.co.uk/properties/160321643#/?channel=RES_BUY
260000,2,1.0,"Tangmere Drive, Radyr Way, Cardiff",Terraced,https://www.rightmove.co.uk/properties/163005482#/?channel=RES_BUY
450000,4,2.0,"Trem Y Rhyd, St. Fagans, Cardiff",Detached,https://www.rightmove.co.uk/properties/163005170#/?channel=RES_BUY
460000,4,2.0,"Dol Y Llan, Miskin, Pontyclun, Rhondda, Cynon, Taff. CF72 8RY",Detached,https://www.rightmove.co.uk/properties/163004027#/?channel=RES_BUY
390000,3,2.0,"Pallot Way, CARDIFF, South Glamorgan, CF24",Detached,https://www.rightmove.co.uk/properties/163000019#/?channel=RES_BUY
215000,2,1.0,"Windsor Lofts, Penarth",Flat,https://www.rightmove.co.uk/properties/159076667#/?channel=RES_BUY
360000,4,2.0,"Clos Eiddiw, Park View Grove, Lower Ely, Cardiff, CF5 5NT",Detached,https://www.rightmove.co.uk/properties/162998366#/?channel=RES_BUY
495000,4,2.0,"George Crescent, Old St. Mellons, Cardiff",Detached,https://www.rightmove.co.uk/properties/162988424#/?channel=RES_BUY
475000,4,1.0,"Heol Llanishen Fach, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/162986081#/?channel=RES_BUY
350000,4,2.0,"Spencer David Way, St. Mellons, CF3",Semi-Detached,https://www.rightmove.co.uk/properties/162984551#/?channel=RES_BUY
230000,3,1.0,"Meredith Road, Cardiff, CF24",Terraced,https://www.rightmove.co.uk/properties/162984314#/?channel=RES_BUY
220000,2,1.0,"Heritage Park, St. Mellons, Cardiff",End of Terrace,https://www.rightmove.co.uk/properties/162983954#/?channel=RES_BUY
255000,2,1.0,"Commercial Road, Machen, Caerphilly",Detached,https://www.rightmove.co.uk/properties/162982223#/?channel=RES_BUY
375000,3,2.0,"Heol Bennett, Old St. Mellons, Cardiff",Detached,https://www.rightmove.co.uk/properties/162981797#/?channel=RES_BUY
350000,2,1.0,"Pontcanna Place, Pontcanna, Cardiff",Terraced,https://www.rightmove.co.uk/properties/162980417#/?channel=RES_BUY
340000,3,1.0,"Carisbrooke Way, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/162979361#/?channel=RES_BUY
229950,2,2.0,"Capri House, Lynton Court, Century Wharf, Cardiff, CF10",Apartment,https://www.rightmove.co.uk/properties/162978527#/?channel=RES_BUY
390000,2,1.0,"Bloom Street, Pontcanna, Cardiff",House,https://www.rightmove.co.uk/properties/162972998#/?channel=RES_BUY
240000,3,1.0,"Cecil Street, Adamsdown, Cardiff",Terraced,https://www.rightmove.co.uk/properties/161481848#/?channel=RES_BUY
350000,3,1.0,"Azalea Close, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/162966254#/?channel=RES_BUY
310000,4,1.0,"Carlisle Street, Splott, Cardiff, CF24",Terraced,https://www.rightmove.co.uk/properties/162965426#/?channel=RES_BUY
250000,2,1.0,"Reigate Close, Thornhill, Cardiff",End of Terrace,https://www.rightmove.co.uk/properties/162963518#/?channel=RES_BUY
280000,2,2.0,"The Hayes, Cardiff",Penthouse,https://www.rightmove.co.uk/properties/138366902#/?channel=RES_BUY
200000,3,1.0,"Tweedsmuir Road, Cardiff",Terraced,https://www.rightmove.co.uk/properties/159281510#/?channel=RES_BUY
275000,2,1.0,"Daisy Street, Victoria Park, Cardiff",Terraced,https://www.rightmove.co.uk/properties/164072408#/?channel=RES_BUY
265000,3,2.0,"Ffordd Eynon Evans, Caerphilly",Semi-Detached,https://www.rightmove.co.uk/properties/162952877#/?channel=RES_BUY
250000,4,2.0,"Buccaneer Close, Newport, NP10",Terraced,https://www.rightmove.co.uk/properties/162952697#/?channel=RES_BUY
440000,4,4.0,"Cwmdare Street, CARDIFF",Block of Apartments,https://www.rightmove.co.uk/properties/163037177#/?channel=RES_BUY
254950,3,1.0,"Glyn Eiddew, Pentwyn, Cardiff, CF23",Semi-Detached,https://www.rightmove.co.uk/properties/161448110#/?channel=RES_BUY
329950,2,1.0,"Welwyn Road, Whitchurch, Cardiff",Bungalow,https://www.rightmove.co.uk/properties/161109383#/?channel=RES_BUY
310000,3,1.0,"Maes Yr Afon, Pontyclun",Semi-Detached,https://www.rightmove.co.uk/properties/162938813#/?channel=RES_BUY
450000,4,3.0,"Broadstairs Road, Leckwith, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/162615323#/?channel=RES_BUY
220000,3,2.0,"Dyfan Road, Barry",Semi-Detached,https://www.rightmove.co.uk/properties/162936341#/?channel=RES_BUY
460000,4,1.0,"Apollo Close, Thornhill, Cardiff",Detached,https://www.rightmove.co.uk/properties/162934691#/?channel=RES_BUY
210000,1,1.0,"Marine House, Mount Stuart Square, Cardiff Bay",Apartment,https://www.rightmove.co.uk/properties/162920666#/?channel=RES_BUY
475000,3,1.0,"St. Anthony Road, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/158351798#/?channel=RES_BUY
265000,3,1.0,"Heol Ganol, Caerphilly, Caerphilly (County of), CF83",Semi-Detached,https://www.rightmove.co.uk/properties/162907472#/?channel=RES_BUY
230000,3,2.0,"Claymore Place, Windsor Quay, Cardiff",Ground Maisonette,https://www.rightmove.co.uk/properties/87103041#/?channel=RES_BUY
240000,4,2.0,"Ynyslyn Road, Hawthorn, Pontypridd",Terraced,https://www.rightmove.co.uk/properties/141149060#/?channel=RES_BUY
330000,3,1.0,"Clos Fach, Rhiwbina , Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/162908363#/?channel=RES_BUY
330000,3,1.0,"Clovelly Crescent, Llanrumney, Cardiff. CF3",Semi-Detached,https://www.rightmove.co.uk/properties/162906683#/?channel=RES_BUY
245000,2,1.0,"Gwern Catherine, Capel Llanilltern, Cardiff, CF5 6GD",Semi-Detached,https://www.rightmove.co.uk/properties/162905774#/?channel=RES_BUY
390000,3,2.0,"Pen-y-Graig, Cardiff. CF14",Semi-Detached,https://www.rightmove.co.uk/properties/162904847#/?channel=RES_BUY
210000,3,2.0,"Bradford Street, Caerphilly",Terraced,https://www.rightmove.co.uk/properties/162902519#/?channel=RES_BUY
265000,4,3.0,"Court Road., Barry",End of Terrace,https://www.rightmove.co.uk/properties/163666709#/?channel=RES_BUY
240000,3,1.0,"Caldicott Close, Beddau, Pontypridd, CF38",Semi-Detached,https://www.rightmove.co.uk/properties/162898664#/?channel=RES_BUY
500000,4,2.0,"Ivy Street, Penarth",Terraced,https://www.rightmove.co.uk/properties/162896858#/?channel=RES_BUY
450000,3,1.0,"Torrens Drive, Lakeside, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/153326633#/?channel=RES_BUY
250000,2,1.0,"Penydarren Drive, Cardiff",Semi-Detached,https://www.rightmove.co.uk/properties/162896507#/?channel=RES_BUY
350000,4,2.0,"Heol Yr Hydd, Llanrumney, Cardiff",Detached,https://www.rightmove.co.uk/properties/159571790#/?channel=RES_BUY
350000,2,1.0,"Carisbrooke Way, CARDIFF, South Glamorgan, CF23",Bungalow,https://www.rightmove.co.uk/properties/161567963#/?channel=RES_BUY
330000,4,3.0,"Taliesin Court, Cardiff Bay",Town House,https://www.rightmove.co.uk/properties/144200090#/?channel=RES_BUY
210000,2,2.0,"Pendeen House, Ferry Court, Cardiff, CF11",Flat,https://www.rightmove.co.uk/properties/162892691#/?channel=RES_BUY
400000,4,2.0,"The Dairy, Cross Inn, Pontyclun",Detached,https://www.rightmove.co.uk/properties/162892508#/?channel=RES_BUY
